,,,,,,,,,,,,,,," 863,555,008.10 ",,,,,,,
D1601,I&PD and Innovation,,SHARE,,,2326025M,FAB LAB & Enamel Room expansion & Machine Casting capacity e,,,,Feb-24,SHARE,D1601,2024,535219.63,2023,PPT1,2326,Actual,Spillover,,
D1602,Production Excellence,,SHARE,,,2326017M,Stamping dies and Plastic injection molds in-house developme,,,,Feb-24,SHARE,D1602,2024,164992.47,2023,PPT1,2326,Actual,Spillover,,
D1602,Production Excellence,,SHARE,,,2426063M,Stamping dies and Plastic injection molds in-house development,,,,Mar-24,SHARE,D1602,2024,0,2024,PPT1,2426,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2426063M,Stamping dies and Plastic injection molds in-house development,,,,Apr-24,SHARE,D1602,2024,0,2024,PPT1,2426,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2426063M,Stamping dies and Plastic injection molds in-house development,,,,May-24,SHARE,D1602,2024,930000,2024,PPT1,2426,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2426063M,Stamping dies and Plastic injection molds in-house development,,,,Jun-24,SHARE,D1602,2024,0,2024,PPT1,2426,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2426063M,Stamping dies and Plastic injection molds in-house development,,,,Jul-24,SHARE,D1602,2024,0,2024,PPT1,2426,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2426063M,Stamping dies and Plastic injection molds in-house development,,,,Aug-24,SHARE,D1602,2024,930000,2024,PPT1,2426,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2426063M,Stamping dies and Plastic injection molds in-house development,,,,Sep-24,SHARE,D1602,2024,0,2024,PPT1,2426,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2426063M,Stamping dies and Plastic injection molds in-house development,,,,Oct-24,SHARE,D1602,2024,930000,2024,PPT1,2426,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2426063M,Stamping dies and Plastic injection molds in-house development,,,,Nov-24,SHARE,D1602,2024,930000,2024,PPT1,2426,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2426063M,Stamping dies and Plastic injection molds in-house development,,,,Dec-24,SHARE,D1602,2024,0,2024,PPT1,2426,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD20,Link-O Matic's Machine (SMED/ Comfortable),,,,Mar-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD20,Link-O Matic's Machine (SMED/ Comfortable),,,,Apr-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD20,Link-O Matic's Machine (SMED/ Comfortable),,,,May-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD20,Link-O Matic's Machine (SMED/ Comfortable),,,,Jun-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD20,Link-O Matic's Machine (SMED/ Comfortable),,,,Jul-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD20,Link-O Matic's Machine (SMED/ Comfortable),,,,Aug-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD20,Link-O Matic's Machine (SMED/ Comfortable),,,,Sep-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD20,Link-O Matic's Machine (SMED/ Comfortable),,,,Oct-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD20,Link-O Matic's Machine (SMED/ Comfortable),,,,Nov-24,SHARE,D1602,2024,800000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD20,Link-O Matic's Machine (SMED/ Comfortable),,,,Dec-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD21,Tape test machine,,,,Mar-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD21,Tape test machine,,,,Apr-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD21,Tape test machine,,,,May-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD21,Tape test machine,,,,Jun-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD21,Tape test machine,,,,Jul-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD21,Tape test machine,,,,Aug-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD21,Tape test machine,,,,Sep-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD21,Tape test machine,,,,Oct-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD21,Tape test machine,,,,Nov-24,SHARE,D1602,2024,1500000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD21,Tape test machine,,,,Dec-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD22,Top part PAN-ME soldering machine(SEMD),,,,Mar-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD22,Top part PAN-ME soldering machine(SEMD),,,,Apr-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD22,Top part PAN-ME soldering machine(SEMD),,,,May-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD22,Top part PAN-ME soldering machine(SEMD),,,,Jun-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD22,Top part PAN-ME soldering machine(SEMD),,,,Jul-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD22,Top part PAN-ME soldering machine(SEMD),,,,Aug-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD22,Top part PAN-ME soldering machine(SEMD),,,,Sep-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD22,Top part PAN-ME soldering machine(SEMD),,,,Oct-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD22,Top part PAN-ME soldering machine(SEMD),,,,Nov-24,SHARE,D1602,2024,1600000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD22,Top part PAN-ME soldering machine(SEMD),,,,Dec-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD23,VDO Camera for time capturing,,,,Mar-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD23,VDO Camera for time capturing,,,,Apr-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD23,VDO Camera for time capturing,,,,May-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD23,VDO Camera for time capturing,,,,Jun-24,SHARE,D1602,2024,60000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD23,VDO Camera for time capturing,,,,Jul-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD23,VDO Camera for time capturing,,,,Aug-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD23,VDO Camera for time capturing,,,,Sep-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD23,VDO Camera for time capturing,,,,Oct-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD23,VDO Camera for time capturing,,,,Nov-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,Dummy_I&PD23,VDO Camera for time capturing,,,,Dec-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD24,Auto inspection (POC),,,,Mar-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD24,Auto inspection (POC),,,,Mar-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD24,Auto inspection (POC),,,,Apr-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD24,Auto inspection (POC),,,,Apr-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD24,Auto inspection (POC),,,,May-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD24,Auto inspection (POC),,,,May-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD24,Auto inspection (POC),,,,Jun-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD24,Auto inspection (POC),,,,Jun-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD24,Auto inspection (POC),,,,Jul-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD24,Auto inspection (POC),,,,Jul-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD25,Electric Chain Hoists,,,,Mar-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD25,Electric Chain Hoists,,,,Apr-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD25,Electric Chain Hoists,,,,May-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD25,Electric Chain Hoists,,,,Jun-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD25,Electric Chain Hoists,,,,Jul-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD25,Electric Chain Hoists,,,,Aug-24,SHARE,D1602,2024,200000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD25,Electric Chain Hoists,,,,Sep-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD25,Electric Chain Hoists,,,,Oct-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD25,Electric Chain Hoists,,,,Nov-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD25,Electric Chain Hoists,,,,Dec-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD26,Install alternative rework and semi finishing line,,,,Mar-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD26,Install alternative rework and semi finishing line,,,,Apr-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD26,Install alternative rework and semi finishing line,,,,May-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD26,Install alternative rework and semi finishing line,,,,Jun-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD26,Install alternative rework and semi finishing line,,,,Jul-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD26,Install alternative rework and semi finishing line,,,,Aug-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD26,Install alternative rework and semi finishing line,,,,Sep-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD26,Install alternative rework and semi finishing line,,,,Oct-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD26,Install alternative rework and semi finishing line,,,,Nov-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD26,Install alternative rework and semi finishing line,,,,Dec-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD28,Outsource new development Plastic mold and stamping die,,,,Mar-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHAREPPT1,,,Dummy_I&PD28,Outsource new development Plastic mold and stamping die,,,,Mar-24,SHAREPPT1,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD28,Outsource new development Plastic mold and stamping die,,,,Apr-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHAREPPT1,,,Dummy_I&PD28,Outsource new development Plastic mold and stamping die,,,,Apr-24,SHAREPPT1,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD28,Outsource new development Plastic mold and stamping die,,,,May-24,SHARE,D1602,2024,380000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHAREPPT1,,,Dummy_I&PD28,Outsource new development Plastic mold and stamping die,,,,May-24,SHAREPPT1,D1602,2024,380000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD28,Outsource new development Plastic mold and stamping die,,,,Jun-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHAREPPT1,,,Dummy_I&PD28,Outsource new development Plastic mold and stamping die,,,,Jun-24,SHAREPPT1,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD28,Outsource new development Plastic mold and stamping die,,,,Jul-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHAREPPT1,,,Dummy_I&PD28,Outsource new development Plastic mold and stamping die,,,,Jul-24,SHAREPPT1,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD29,Raw Material Snake chain storage shelf,,,,Mar-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD29,Raw Material Snake chain storage shelf,,,,Apr-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD29,Raw Material Snake chain storage shelf,,,,May-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD29,Raw Material Snake chain storage shelf,,,,Jun-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD29,Raw Material Snake chain storage shelf,,,,Jul-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD29,Raw Material Snake chain storage shelf,,,,Aug-24,SHARE,D1602,2024,350000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD29,Raw Material Snake chain storage shelf,,,,Sep-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD29,Raw Material Snake chain storage shelf,,,,Oct-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD29,Raw Material Snake chain storage shelf,,,,Nov-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD29,Raw Material Snake chain storage shelf,,,,Dec-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD24,Auto inspection (POC),,,,Aug-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD24,Auto inspection (POC),,,,Aug-24,SHARE,D1602,2024,1500000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD24,Auto inspection (POC),,,,Sep-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD24,Auto inspection (POC),,,,Sep-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD24,Auto inspection (POC),,,,Oct-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD24,Auto inspection (POC),,,,Oct-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD24,Auto inspection (POC),,,,Nov-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD24,Auto inspection (POC),,,,Nov-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD24,Auto inspection (POC),,,,Dec-24,SHARE,D1602,2024,50000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD24,Auto inspection (POC),,,,Dec-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD28,Outsource new development Plastic mold and stamping die,,,,Aug-24,SHARE,D1602,2024,380000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHAREPPT1,,,Dummy_I&PD28,Outsource new development Plastic mold and stamping die,,,,Aug-24,SHAREPPT1,D1602,2024,380000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD28,Outsource new development Plastic mold and stamping die,,,,Sep-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHAREPPT1,,,Dummy_I&PD28,Outsource new development Plastic mold and stamping die,,,,Sep-24,SHAREPPT1,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD28,Outsource new development Plastic mold and stamping die,,,,Oct-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHAREPPT1,,,Dummy_I&PD28,Outsource new development Plastic mold and stamping die,,,,Oct-24,SHAREPPT1,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD28,Outsource new development Plastic mold and stamping die,,,,Nov-24,SHARE,D1602,2024,380000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHAREPPT1,,,Dummy_I&PD28,Outsource new development Plastic mold and stamping die,,,,Nov-24,SHAREPPT1,D1602,2024,380000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARELP,,,Dummy_I&PD28,Outsource new development Plastic mold and stamping die,,,,Dec-24,SHARE,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHAREPPT1,,,Dummy_I&PD28,Outsource new development Plastic mold and stamping die,,,,Dec-24,SHAREPPT1,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2326057M,IRONMAN Project_EP.1,,,,Mar-24,SHARE,D1602,2024,0,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2326057M,IRONMAN Project_EP.1,,,,Apr-24,SHARE,D1602,2024,6355392.667,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2326057M,IRONMAN Project_EP.1,,,,May-24,SHARE,D1602,2024,6355392.667,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2326057M,IRONMAN Project_EP.1,,,,Jun-24,SHARE,D1602,2024,6355392.667,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2326057M,IRONMAN Project_EP.1,,,,Jul-24,SHARE,D1602,2024,1587500,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2326057M,IRONMAN Project_EP.1,,,,Aug-24,SHARE,D1602,2024,1587500,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2326057M,IRONMAN Project_EP.1,,,,Sep-24,SHARE,D1602,2024,1587500,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2326057M,IRONMAN Project_EP.1,,,,Oct-24,SHARE,D1602,2024,0,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2326057M,IRONMAN Project_EP.1,,,,Nov-24,SHARE,D1602,2024,0,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2326057M,IRONMAN Project_EP.1,,,,Dec-24,SHARE,D1602,2024,0,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2326056M,IRONMAN Project_EP.1,,,,Mar-24,SHARE,D1602,2024,0,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2326056M,IRONMAN Project_EP.1,,,,Apr-24,SHARE,D1602,2024,6355392.667,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2326056M,IRONMAN Project_EP.1,,,,May-24,SHARE,D1602,2024,6355392.667,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2326056M,IRONMAN Project_EP.1,,,,Jun-24,SHARE,D1602,2024,6355392.667,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2326056M,IRONMAN Project_EP.1,,,,Jul-24,SHARE,D1602,2024,1587500,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2326056M,IRONMAN Project_EP.1,,,,Aug-24,SHARE,D1602,2024,1587500,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2326056M,IRONMAN Project_EP.1,,,,Sep-24,SHARE,D1602,2024,1587500,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2326056M,IRONMAN Project_EP.1,,,,Oct-24,SHARE,D1602,2024,0,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2326056M,IRONMAN Project_EP.1,,,,Nov-24,SHARE,D1602,2024,0,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHARE,,,2326056M,IRONMAN Project_EP.1,,,,Dec-24,SHARE,D1602,2024,0,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHAREPPT1,,,Dummy_Ironman EP.2,IRONMAN Project_EP.2,,,,Mar-24,SHAREPPT1,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
